time,lat,lon,altitude_m,velocity_mps,mass_kg,fuel_remaining
9.799999999999981,28.567580403642303,-80.57663013001532,-201.0085913958028,422.43656484499917,521822.04461063363,474438.04461063363
9.89999999999998,28.567697274623445,-80.57661364080175,-205.14249679166824,422.6806297543025,521546.9743541754,474162.9743541754
9.99999999999998,28.5678153516124,-80.57659693695042,-209.31999470293522,422.9286785720468,521271.90409771714,473887.90409771714
10.09999999999998,28.56793463533931,-80.57658001743374,-213.54113207571208,423.1807134646742,520996.8338412589,473612.8338412589
10.19999999999998,28.568055126533952,-80.57656288122284,-217.80595592036843,423.43673649019894,520721.76358480065,473337.76358480065
10.29999999999998,28.56817682592573,-80.57654552728758,-222.1145133152604,423.69674959826824,520446.6933283424,473062.6933283424
10.399999999999979,28.568299734243702,-80.57652795459647,-226.4668514020741,423.96075463023936,520171.62307188415,472787.62307188415
10.499999999999979,28.568423852216544,-80.57651016211676,-230.86301738675684,424.22875331927963,519896.5528154259,472512.5528154259
10.599999999999978,28.56854918057258,-80.5764921488144,-235.30305854603648,424.5007472904657,519621.48255896766,472237.48255896766
10.699999999999978,28.568675720039728,-80.576473913654,-239.78702221717685,424.7767380609113,519346.4123025094,471962.4123025094
10.799999999999978,28.568803471345536,-80.57645545559893,-244.31495580635965,425.05672703989535,519071.34204605117,471687.34204605117
10.899999999999977,28.568932435217167,-80.57643677361118,-248.88690678030252,425.3407155290201,518796.2717895929,471412.2717895929
10.999999999999977,28.569062612381398,-80.57641786665151,-253.5029226737097,425.62870472236597,518521.2015331347,471137.2015331347
11.099999999999977,28.56919400356459,-80.57639873367931,-258.1630510883406,425.9206957066716,518246.13127667643,470862.13127667643
11.199999999999976,28.56932660949271,-80.57637937365268,-262.8673396874219,426.21668946152516,517971.0610202182,470587.0610202182
11.299999999999976,28.569460430891333,-80.57635978552845,-267.615836199373,426.51668685956605,517695.99076375994,470311.99076375994
11.399999999999975,28.5695954684856,-80.57633996826206,-272.40858841873705,426.8206886667042,517420.9205073017,470036.9205073017
11.499999999999975,28.56973172300025,-80.57631992080769,-277.2456442024559,427.12869554234913,517145.85025084345,469761.85025084345
11.599999999999975,28.569869195159598,-80.57629964211819,-282.12705147173256,427.4407080396552,516870.7799943852,469486.7799943852
11.699999999999974,28.570007885687517,-80.57627913114507,-287.0528582148254,427.75672660577544,516595.70973792695,469211.70973792695
11.799999999999974,28.570147795307474,-80.57625838683859,-292.0231124823913,428.07675158213874,516320.6394814687,468936.6394814687
11.899999999999974,28.57028892474249,-80.57623740814759,-297.0378623865545,428.4007832047228,516045.56922501046,468661.56922501046
11.999999999999973,28.57043127471513,-80.57621619401965,-302.09715610928833,428.7288216043584,515770.4989685522,468386.4989685522
12.099999999999973,28.570574845947533,-80.576194743401,-307.20104189030826,429.060866807033,515495.42871209397,468111.42871209397
12.199999999999973,28.57071963916137,-80.5761730552366,-312.34956803545356,429.39691873421225,515220.3584556357,467836.3584556357
12.299999999999972,28.57086565507787,-80.57615112846999,-317.54278291389346,429.7369772031741,514945.2881991775,467561.2881991775
12.399999999999972,28.571012894417798,-80.57612896204346,-322.7807349599898,430.08104192735175,514670.21794271923,467286.21794271923
12.499999999999972,28.571161357901417,-80.57610655489792,-328.06347266584635,430.42911251669517,514395.147686261,467011.147686261
12.599999999999971,28.571311046248578,-80.57608390597295,-333.39104459341615,430.7811884780353,514120.07742980274,466736.07742980274
12.69999999999997,28.571461960178613,-80.57606101420684,-338.7634993614629,431.13726921546834,513845.0071733445,466461.0071733445
12.79999999999997,28.57161410041036,-80.57603787853652,-344.1808856567368,431.4973540307505,513569.93691688625,466185.93691688625
12.89999999999997,28.57176746766222,-80.57601449789757,-349.6432522237301,431.86144212369385,513294.866660428,465910.866660428
12.99999999999997,28.57192206265205,-80.57599087122422,-355.15064787492156,432.22953259259157,513019.79640396975,465635.79640396975
13.09999999999997,28.572077886097226,-80.5759669974494,-360.703121480532,432.6016244346393,512744.7261475115,465360.7261475115
13.199999999999969,28.572234938714626,-80.57594287550465,-366.3007219741121,432.9777165463721,512469.65589105326,465085.65589105326
13.299999999999969,28.57239322122062,-80.57591850432023,-371.94349835347384,433.3578077241166,512194.585634595,464810.585634595
13.399999999999968,28.572552734331047,-80.575893882825,-377.6314996778965,433.741896664447,511919.51537813677,464535.51537813677
13.499999999999968,28.57271347876123,-80.57586900994649,-383.36477506347,434.1299819646549,511644.4451216785,464260.4451216785
13.599999999999968,28.572875455225976,-80.57584388461088,-389.14337369427085,434.52206212323046,511369.3748652203,463985.3748652203
13.699999999999967,28.573038664439547,-80.57581850574302,-394.96734481398016,434.9181355403532,511094.30460876203,463710.30460876203
13.799999999999967,28.573203107115685,-80.57579287226636,-400.8367377258837,435.3182005183883,510819.2343523038,463435.2343523038
13.899999999999967,28.573368783967567,-80.57576698310305,-406.75160179659724,435.7222552623984,510544.16409584554,463160.16409584554
13.999999999999966,28.57353569570784,-80.57574083717387,-412.7119864523411,436.1302978806682,510269.0938393873,462885.0938393873
14.099999999999966,28.573703843048577,-80.57571443339822,-418.7179411817342,436.5423263852223,509994.02358292905,462610.02358292905
14.199999999999966,28.57387322670131,-80.57568777069417,-424.76951553300023,436.95833869237174,509718.9533264708,462334.9533264708
14.299999999999965,28.574043847376988,-80.57566084797841,-430.86675911489874,437.3783326232604,509443.88307001255,462059.88307001255
14.399999999999965,28.57421570578601,-80.57563366416629,-437.00972159858793,437.80230590441715,509168.8128135543,461784.8128135543
14.499999999999964,28.574388802638182,-80.57560621817179,-443.19845271203667,438.23025616832246,508893.74255709606,461509.74255709606
14.599999999999964,28.574563138642727,-80.57557850890751,-449.43300224654377,438.6621809539825,508618.6723006378,461234.6723006378
14.699999999999964,28.574738714508296,-80.57555053528469,-455.713420053944,439.0980777075105,508343.60204417957,460959.60204417957
14.799999999999963,28.574915530942917,-80.57552229621324,-462.0397560428828,439.53794378271573,508068.5317877213,460684.5317877213
14.899999999999963,28.57509358865403,-80.57549379060166,-468.4120601816103,439.981776441697,507793.4615312631,460409.4615312631
14.999999999999963,28.57527288834848,-80.57546501735706,-474.83038249984384,440.4295728554568,507518.39127480483,460134.39127480483
15.099999999999962,28.575453430732477,-80.57543597538525,-481.29477309063077,440.88133010450457,507243.3210183466,459859.3210183466
15.199999999999962,28.57563521651164,-80.5754066635906,-487.8052820954472,441.3370451794825,506968.25076188834,459584.25076188834
15.299999999999962,28.575818246390934,-80.57537708087615,-494.3619597237557,441.7967149817909,506693.1805054301,459309.1805054301
15.399999999999961,28.576002521074706,-80.57534722614355,-500.96485624462366,442.2603363242231,506418.11024897185,459034.11024897185
15.499999999999961,28.576188041266676,-80.57531709829304,-507.6140219764784,442.7279059316043,506143.0399925136,458759.0399925136
15.59999999999996,28.576374807669907,-80.57528669622351,-514.3095073075965,443.1994204414385,505867.96973605535,458483.96973605535
15.69999999999996,28.576562820986815,-80.5752560188325,-521.0513626756147,443.6748764045684,505592.8994795971,458208.8994795971
15.79999999999996,28.576752081919164,-80.57522506501613,-527.8396385824308,444.15427028582604,505317.82922313886,457933.82922313886
15.89999999999996,28.576942591168052,-80.57519383366909,-534.6743855867535,444.6375984647027,505042.7589666806,457658.7589666806
15.99999999999996,28.57713434943391,-80.5751623236848,-541.5556543003768,445.1248572360239,504767.68871022237,457383.68871022237
16.09999999999996,28.577327357416493,-80.57513053395516,-548.4834953974932,445.61604281061835,504492.6184537641,457108.6184537641
16.19999999999996,28.57752161581489,-80.57509846337081,-555.4579596091062,446.11115131600786,504217.5481973059,456833.5481973059
16.29999999999996,28.577717125327485,-80.5750661108209,-562.4790977267548,446.6101787970912,503942.47794084763,456558.47794084763
16.399999999999963,28.577913886651967,-80.57503347519325,-569.5469605904073,447.11312121683494,503667.4076843894,456283.4076843894
16.499999999999964,28.578111900485336,-80.57500055537426,-576.6615991042927,447.61997445697494,503392.33742793114,456008.33742793114
16.599999999999966,28.578311167523886,-80.57496735024894,-583.8230642285198,448.1307343187118,503117.2671714729,455733.2671714729
16.699999999999967,28.57851168846318,-80.57493385870089,-591.0314069734886,448.6453965234225,502842.19691501465,455458.19691501465
16.79999999999997,28.578713463998085,-80.57490007961233,-598.2866784166545,449.16395671336863,502567.1266585564,455183.1266585564
16.89999999999997,28.57891649482273,-80.57486601186412,-605.58892968297,449.68641045240855,502292.05640209815,454908.05640209815
16.99999999999997,28.579120781630515,-80.57483165433561,-612.9382119597867,450.2127532267165,502016.9861456399,454632.9861456399
17.099999999999973,28.57932632511409,-80.57479700590486,-620.3345764819533,450.74298044550505,501741.91588918166,454357.91588918166
17.199999999999974,28.57953312596537,-80.57476206544845,-627.7780745504424,451.2770874417462,501466.8456327234,454082.8456327234
17.299999999999976,28.57974118487551,-80.5747268318416,-635.2687575109303,451.8150694729039,501191.77537626517,453807.77537626517
17.399999999999977,28.579950502534903,-80.57469130395812,-642.8066767724231,452.35692172165926,500916.7051198069,453532.7051198069
17.49999999999998,28.58016107963319,-80.5746554806704,-650.3918837979436,452.9026392966492,500641.6348633487,453257.6348633487
17.59999999999998,28.58037291685923,-80.5746193608494,-658.0244300998747,453.45221723320014,500366.56460689043,452982.56460689043
17.69999999999998,28.580586014901083,-80.5745829433647,-665.704367252998,454.0056504940658,500091.4943504322,452707.4943504322
17.799999999999983,28.580800374446056,-80.57454622708448,-673.4317468786612,454.5629339701677,499816.42409397394,452432.42409397394
17.899999999999984,28.581015996180643,-80.57450921087546,-681.2066206596792,455.1240624813391,499541.3538375157,452157.3538375157
17.999999999999986,28.58123288079052,-80.57447189360296,-689.0290403291583,455.6890307770707,499266.28358105745,451882.28358105745
18.099999999999987,28.58145102896059,-80.57443427413092,-696.8990576742217,456.25783353725285,498991.2133245992,451607.2133245992
18.19999999999999,28.58167044137491,-80.57439635132184,-704.8167245350778,456.8304653729254,498716.14306814095,451332.14306814095
18.29999999999999,28.581891118716737,-80.57435812403673,-712.7820928059518,457.406920827027,498441.0728116827,451057.0728116827
18.39999999999999,28.582113061668483,-80.57431959113534,-720.7952144378796,457.98719437514444,498166.00255522446,450782.00255522446
18.499999999999993,28.58233627091172,-80.5742807514758,-728.8561414303258,458.5712804262629,497890.9322987662,450506.9322987662
18.599999999999994,28.582560747127193,-80.57424160391497,-736.9649258349091,459.1591733235165,497615.86204230797,450231.86204230797
18.699999999999996,28.58278649099478,-80.57420214730823,-745.1216197600588,459.7508673449443,497340.7917858497,449956.7917858497
18.799999999999997,28.583013503193502,-80.57416238050952,-753.3262753644958,460.34635670423825,497065.7215293915,449681.7215293915
18.9,28.583241784401523,-80.57412230237136,-761.5789448581636,460.94563555149904,496790.65127293323,449406.65127293323
19.0,28.583471335296114,-80.57408191174487,-769.8796805040911,461.54869797398595,496515.581016475,449131.581016475
19.1,28.58370215655368,-80.57404120747968,-778.2285346174613,462.1555379968729,496240.51076001674,448856.51076001674
19.200000000000003,28.583934248849744,-80.57400018842404,-786.6255595609546,462.7661495839984,495965.4405035585,448581.4405035585
19.300000000000004,28.584167612858906,-80.57395885342473,-795.0708077559248,463.38052663861674,495690.37024710025,448306.37024710025
19.400000000000006,28.58440224925489,-80.57391720132712,-803.5643316693604,463.99866300415175,495415.299990642,448031.299990642
